1746577141558,57,obstacle,[112 car],[384.5000 236.0000 -2.9805]
1746577141558,57,obstacle,[114 car],[383.5000 233.8750 -3.7910]
1746577141943,58,obstacle,[114 car],[384.5000 234.8750 -3.3613]
1746577141943,58,obstacle,[117 person],[381.7500 229.6250 -3.5996]
1746577141943,58,obstacle,[115 car],[381.7500 233.3750 -2.3945]
1746577141943,58,obstacle,[116 car],[385.5000 233.1250 -3.8262]
1746577142692,59,obstacle,[117 person],[381.0000 228.8750 -3.8008]
1746577142692,59,obstacle,[115 car],[381.7500 233.2500 -2.3828]
1746577142692,59,obstacle,[116 car],[383.7500 230.5000 -4.7773]
1746577142692,59,obstacle,[118 car],[387.7500 231.8750 -4.1406]
1746577142692,59,obstacle,[119 car],[381.2500 233.2500 -2.4141]
1746577142692,59,obstacle,[120 car],[381.0000 228.1250 -4.0352]
1746577143284,60,obstacle,[118 car],[387.7500 231.7500 -4.1406]
1746577143285,60,obstacle,[119 car],[381.7500 233.6250 -2.2793]
1746577143285,60,obstacle,[120 car],[381.0000 228.0000 -4.0508]
1746577143285,60,obstacle,[121 car],[390.0000 230.8750 -4.3203]
1746577143285,60,obstacle,[122 car],[379.5000 218.7500 -6.6836]
1746577143285,60,obstacle,[123 person],[374.7500 164.3750 -22.0469]
1746577143779,61,obstacle,[121 car],[390.0000 230.7500 -4.3359]
1746577143779,61,obstacle,[122 car],[379.7500 219.1250 -6.5391]
1746577143779,61,obstacle,[123 person],[374.7500 164.5000 -22.0000]
1746577143779,61,obstacle,[124 car],[390.2500 223.2500 -6.8242]
1746577143779,61,obstacle,[125 car],[380.5000 213.6250 -8.2656]
1746577143779,61,obstacle,[126 car],[380.2500 225.1250 -4.6289]
1746577143779,61,obstacle,[127 bicycle],[387.5000 182.8750 -17.2500]
1746577144478,62,obstacle,[124 car],[390.2500 223.2500 -6.7852]
1746577144478,62,obstacle,[125 car],[382.2500 217.6250 -7.0703]
1746577144478,62,obstacle,[126 car],[377.0000 220.3750 -5.9609]
1746577144478,62,obstacle,[127 bicycle],[386.2500 173.6250 -19.9531]
1746577144478,62,obstacle,[128 car],[392.2500 221.3750 -7.4453]
1746577144478,62,obstacle,[129 car],[386.2500 222.3750 -5.7344]
1746577144478,62,obstacle,[130 car],[378.0000 219.3750 -6.2383]
1746577144478,62,obstacle,[131 person],[394.0000 203.6250 -10.8047]
1746577144478,62,obstacle,[132 person],[395.2500 167.8750 -21.2656]
1746577144894,63,obstacle,[124 car],[390.0000 223.1250 -6.6914]
1746577144894,63,obstacle,[128 car],[392.2500 221.2500 -7.4688]
1746577144894,63,obstacle,[129 car],[386.2500 222.2500 -5.7266]
1746577144894,63,obstacle,[130 car],[378.0000 219.3750 -6.2188]
1746577144894,63,obstacle,[131 person],[394.0000 203.6250 -10.7969]
1746577144894,63,obstacle,[132 person],[395.5000 203.5000 -10.9141]
1746577144894,63,obstacle,[134 car],[385.0000 226.5000 -4.6602]
1746577144894,63,obstacle,[135 car],[381.0000 229.0000 -3.5547]
1746577144894,63,obstacle,[136 person],[393.5000 203.6250 -11.1172]
1746577145372,64,obstacle,[124 car],[390.0000 223.0000 -6.6602]
1746577145372,64,obstacle,[134 car],[385.0000 226.5000 -4.6250]
1746577145372,64,obstacle,[135 car],[380.5000 228.2500 -3.7578]
1746577145372,64,obstacle,[136 person],[391.7500 175.1250 -19.5156]
1746577145372,64,obstacle,[137 car],[388.0000 223.5000 -6.4688]
1746577145372,64,obstacle,[138 car],[382.0000 227.3750 -4.6602]
1746577145372,64,obstacle,[139 car],[381.5000 232.6250 -2.4043]
1746577145372,64,obstacle,[140 car],[382.0000 226.5000 -4.8008]
1746577146699,65,obstacle,[137 car],[388.2500 223.3750 -6.4766]
1746577146699,65,obstacle,[138 car],[383.0000 228.5000 -4.2383]
1746577146699,65,obstacle,[139 car],[381.5000 232.3750 -2.4453]
1746577146699,65,obstacle,[140 car],[382.2500 226.5000 -4.7578]
1746577146699,65,obstacle,[141 car],[386.5000 224.3750 -6.1289]
1746577146699,65,obstacle,[142 bicycle],[386.5000 215.5000 -7.7422]
1746577146699,65,obstacle,[143 car],[383.5000 233.1250 -2.9883]
1746577147050,66,obstacle,[139 car],[382.0000 232.7500 -2.3340]
1746577147050,66,obstacle,[141 car],[386.5000 224.2500 -6.1211]
1746577147050,66,obstacle,[142 bicycle],[386.5000 215.3750 -7.7344]
1746577147050,66,obstacle,[143 car],[382.2500 231.5000 -3.4629]
1746577147050,66,obstacle,[144 car],[386.0000 226.6250 -5.3867]
1746577147050,66,obstacle,[146 person],[392.2500 216.5000 -7.3789]
1746577147050,66,obstacle,[147 bicycle],[386.2500 220.2500 -6.3867]
1746577147423,67,obstacle,[139 car],[382.2500 232.8750 -2.3027]
1746577147423,67,obstacle,[144 car],[387.2500 231.1250 -4.0547]
1746577147423,67,obstacle,[146 person],[386.5000 172.0000 -20.7656]
1746577147423,67,obstacle,[147 bicycle],[366.0000 165.5000 -23.1406]
1746577147423,67,obstacle,[149 person],[389.7500 172.6250 -20.7500]
1746577147423,67,obstacle,[150 bicycle],[386.5000 222.8750 -5.6172]
1746577147871,68,obstacle,[144 car],[387.0000 231.2500 -4.1797]
1746577147871,68,obstacle,[149 person],[392.5000 203.6250 -11.2969]
1746577147871,68,obstacle,[150 bicycle],[386.0000 221.3750 -6.0312]
1746577147872,68,obstacle,[151 car],[388.2500 230.6250 -4.1914]
1746577147872,68,obstacle,[152 person],[397.0000 203.5000 -11.5391]
1746577148286,69,obstacle,[151 car],[390.2500 233.7500 -3.2656]
1746577148287,69,obstacle,[152 person],[397.2500 203.3750 -11.5234]
1746577148287,69,obstacle,[154 car],[381.5000 232.1250 -2.3750]
1746577148287,69,obstacle,[155 person],[401.7500 206.0000 -10.3906]
1746577148287,69,obstacle,[156 person],[386.5000 219.5000 -6.5352]
1746577148679,70,obstacle,[151 car],[390.5000 235.7500 -2.7891]
1746577148679,70,obstacle,[154 car],[382.0000 232.2500 -2.2520]
1746577148679,70,obstacle,[155 person],[402.0000 205.7500 -10.4141]
1746577148679,70,obstacle,[156 person],[386.2500 219.0000 -6.8086]
1746577148679,70,obstacle,[157 person],[402.2500 221.2500 -5.8789]
1746577149102,71,obstacle,[151 car],[390.5000 235.6250 -3.0117]
1746577149102,71,obstacle,[156 person],[386.0000 218.7500 -6.9492]
1746577149102,71,obstacle,[157 person],[402.7500 219.3750 -6.4141]
1746577149102,71,obstacle,[160 car],[390.7500 237.6250 -2.2559]
1746577149102,71,obstacle,[161 person],[422.0000 169.0000 -22.2188]
1746577149102,71,obstacle,[162 person],[386.7500 223.6250 -5.3320]
1746577149485,72,obstacle,[160 car],[390.0000 236.5000 -2.7285]
1746577149485,72,obstacle,[161 person],[402.7500 225.7500 -4.5234]
1746577149485,72,obstacle,[162 person],[386.2500 222.3750 -5.6797]
1746577149485,72,obstacle,[163 car],[391.7500 240.7500 -1.3838]
1746577149485,72,obstacle,[164 person],[426.7500 169.6250 -22.7812]
1746577149485,72,obstacle,[165 person],[381.7500 216.7500 -7.6406]
1746577149856,73,obstacle,[163 car],[391.7500 240.5000 -1.4199]
1746577149856,73,obstacle,[164 person],[426.5000 169.5000 -22.7969]
1746577149856,73,obstacle,[165 person],[386.5000 226.2500 -4.5117]
1746577149856,73,obstacle,[166 car],[391.7500 241.5000 -1.1924]
1746577149856,73,obstacle,[167 person],[384.0000 226.3750 -4.6406]
1746577149856,73,obstacle,[168 person],[402.5000 232.2500 -2.7305]
1746577150309,74,obstacle,[166 car],[391.2500 240.8750 -1.5234]
1746577150309,74,obstacle,[167 person],[383.7500 226.2500 -4.6406]
1746577150309,74,obstacle,[168 person],[402.2500 232.5000 -2.5820]
1746577150309,74,obstacle,[169 person],[383.0000 229.8750 -3.7500]
1746577150309,74,obstacle,[170 person],[402.5000 233.6250 -2.3574]
1746577150785,75,obstacle,[169 person],[382.2500 228.8750 -4.0625]
1746577150786,75,obstacle,[170 person],[402.5000 233.2500 -2.3984]
1746577150786,75,obstacle,[171 person],[405.2500 230.3750 -3.5605]
1746577151354,76,obstacle,[171 person],[439.2500 170.5000 -24.7344]
1746577151748,77,obstacle,[171 person],[436.0000 173.7500 -22.8750]
1746577152127,78,obstacle,[171 person],[434.2500 173.1250 -22.9531]
1746577152677,79,obstacle,[171 person],[433.0000 173.0000 -22.5938]
1746577153018,80,obstacle,[171 person],[432.5000 170.6250 -22.7969]
1746577153383,81,obstacle,[171 person],[402.5000 231.2500 -2.5430]
1746577153786,82,obstacle,[171 person],[430.2500 170.1250 -22.4844]
1746577154131,83,obstacle,[171 person],[429.2500 170.1250 -22.4375]
1746577154522,84,obstacle,[171 person],[428.0000 169.2500 -22.2812]
1746577154884,85,obstacle,[171 person],[427.0000 169.3750 -22.0000]
1746577155254,86,obstacle,[171 person],[426.2500 168.6250 -22.0000]
1746577155621,87,obstacle,[171 person],[425.0000 169.1250 -21.5781]
1746577155992,88,obstacle,[171 person],[402.7500 225.5000 -3.6738]
1746577156513,89,obstacle,[171 person],[402.5000 225.5000 -3.6094]
1746577156902,90,obstacle,[171 person],[402.5000 224.6250 -3.6953]
1746577157374,91,obstacle,[171 person],[421.2500 168.1250 -21.2500]
1746577157732,92,obstacle,[171 person],[402.7500 221.7500 -4.4453]
1746577158419,93,obstacle,[171 person],[402.5000 221.7500 -4.3438]
1746577158944,94,obstacle,[171 person],[402.5000 220.6250 -4.5430]
1746577159333,95,obstacle,[171 person],[418.2500 162.6250 -21.8281]
1746577159710,96,obstacle,[171 person],[418.0000 162.5000 -21.6562]
1746577160094,97,obstacle,[171 person],[417.5000 162.3750 -21.5938]
1746577160465,98,obstacle,[171 person],[417.2500 162.2500 -21.4688]
1746577160835,99,obstacle,[171 person],[416.5000 162.1250 -21.2188]
1746577161201,100,obstacle,[171 person],[415.7500 162.0000 -21.0781]
1746577161201,100,obstacle,[196 person],[416.5000 162.1250 -21.3125]
1746577416004,1,obstacle,[0 car],[391.5000 178.8750 -18.5781]
